0		1	1.00866491585
1		1	1.00782503223
1		2	2.01410177812
1		3	3.01604927791
2		3	3.01602932008
3		3	3.030775
1		4	4.026431864
2		4	4.00260325413
3		4	4.027185559
1		5	5.035311489
2		5	5.012057224
3		5	5.0125378
4		5	5.03987
1		6	6.044955433
2		6	6.018885891
3		6	6.01512288742
4		6	6.019726411
5		6	6.0508
1		7	7.052749
2		7	7.027990654
3		7	7.01600343659
4		7	7.016928717
5		7	7.029712
2		8	8.03393439
3		8	8.022486246
4		8	8.005305102
5		8	8.024607326
6		8	8.037643042
2		9	9.043946494
3		9	9.026790191
4		9	9.012183065
5		9	9.013329649
6		9	9.031037204
2		10	10.052788655
3		10	10.035483453
4		10	10.013534695
5		10	10.012936949
6		10	10.016853307
7		10	10.04165363
3		11	11.043723581
4		11	11.021661081
5		11	11.009305355
6		11	11.011433563
7		11	11.026091034
3		12	12.052517322
4		12	12.026922082
5		12	12.014352658
6		12	12.0
7		12	12.018613187
8		12	12.034261836
3		13	13.062631523
4		13	13.036134506
5		13	13.017780166
6		13	13.0033548351
7		13	13.005738609
8		13	13.024815446
4		14	14.04289292
5		14	14.025404012
6		14	14.0032419884
7		14	14.0030740044
8		14	14.008596359
9		14	14.034315207
4		15	15.05342
5		15	15.03108768
6		15	15.010599256
7		15	15.0001088989
8		15	15.003065618
9		15	15.018042853
4		16	16.061672036
5		16	16.039841663
6		16	16.014701252
7		16	16.006101925
8		16	15.9949146196
9		16	16.011465725
10		16	16.025750197
5		17	17.046989906
6		17	17.02257747
7		17	17.008448873
8		17	16.9991317565
9		17	17.002095237
10		17	17.017713963
5		18	18.055660189
6		18	18.026750708
7		18	18.014077565
8		18	17.9991596129
9		18	18.000937325
10		18	18.005708703
11		18	18.026878252
5		19	19.0631
6		19	19.034796372
7		19	19.017021603
8		19	19.00357797
9		19	18.9984031627
10		19	19.001880907
11		19	19.013880272
12		19	19.034169186
5		20	20.07207
6		20	20.040319754
7		20	20.023365807
8		20	20.004075354
9		20	19.999981252
10		20	19.9924401762
11		20	20.007354426
12		20	20.018850004
5		21	21.08129
6		21	21.049
7		21	21.02710824
8		21	21.008654813
9		21	20.999948889
10		21	20.993846685
11		21	20.997654695
12		21	21.01171614
13		21	21.028975
6		22	22.057531496
7		22	22.034394934
8		22	22.009966057
9		22	22.002998813
10		22	21.991385114
11		22	21.994437411
12		22	21.999570648
13		22	22.01954
14		22	22.03579
6		23	23.06889
7		23	23.04114
8		23	23.015695922
9		23	23.003556696
10		23	22.994466905
11		23	22.989769282
12		23	22.994124208
13		23	23.007244351
14		23	23.02544
7		24	24.05039
8		24	24.019861
9		24	24.008115485
10		24	23.99361065
11		24	23.99096295
12		24	23.985041697
13		24	23.999948883
14		24	24.011534538
15		24	24.03577
7		25	25.0601
8		25	25.029358986
9		25	25.012199229
10		25	24.997788707
11		25	24.989953969
12		25	24.985836976
13		25	24.990428102
14		25	25.004108808
15		25	25.02119
8		26	26.03728745
9		26	26.020037768
10		26	26.000514705
11		26	25.992634649
12		26	25.982592968
13		26	25.986891904
14		26	25.992333845
15		26	26.01178
16		26	26.02907
8		27	27.04772
9		27	27.026441
10		27	27.007553268
11		27	26.994076531
12		27	26.984340624
13		27	26.981538531
14		27	26.986704811
15		27	26.999224406
16		27	27.01828
8		28	28.05591
9		28	28.035342095
10		28	28.012121998
11		28	27.998939
12		28	27.983876728
13		28	27.98191021
14		28	27.9769265347
15		28	27.992326585
16		28	28.004372766
17		28	28.02954
9		29	29.04254
10		29	29.019753
11		29	29.002877073
12		29	28.988617393
13		29	28.98045649
14		29	28.9764946649
15		29	28.981800794
16		29	28.996611456
17		29	29.01478
9		30	30.05165
10		30	30.024734
11		30	30.009097932
12		30	29.990462926
13		30	29.98296022
14		30	29.973770136
15		30	29.978313753
16		30	29.984907033
17		30	30.00477
18		30	30.02307
9		31	31.059709
10		31	31.033087
11		31	31.013162656
12		31	30.996648032
13		31	30.983945171
14		31	30.975363194
15		31	30.9737619984
16		31	30.979557007
17		31	30.992414203
18		31	31.012124
10		32	32.03972
11		32	32.020193
12		32	31.999110239
13		32	31.988085239
14		32	31.974151539
15		32	31.973907643
16		32	31.9720711744
17		32	31.985684637
18		32	31.997637826
19		32	32.02265
10		33	33.04938
11		33	33.02573
12		33	33.005327145
13		33	32.990908977
14		33	32.977976964
15		33	32.971725694
16		33	32.9714589098
17		33	32.977451989
18		33	32.989925546
19		33	33.00756
10		34	34.056728
11		34	34.03359
12		34	34.008935481
13		34	33.996705398
14		34	33.978575569
15		34	33.973645886
16		34	33.967867004
17		34	33.973762485
18		34	33.98027009
19		34	33.99869
20		34	34.01487
11		35	35.040623
12		35	35.01679
13		35	34.999764
14		35	34.984583476
15		35	34.973314062
16		35	34.96903231
17		35	34.968852682
18		35	34.975257586
19		35	34.988005407
20		35	35.00514
11		36	36.049288
12		36	36.021879
13		36	36.006388
14		36	35.986695219
15		36	35.978259625
16		36	35.967080706
17		36	35.968306809
18		36	35.967545105
19		36	35.98130201
20		36	35.993074404
21		36	36.01648
11		37	37.057051
12		37	37.03037
13		37	37.010531
14		37	36.99292074
15		37	36.979606841
16		37	36.971125514
17		37	36.965902602
18		37	36.966776331
19		37	36.973375889
20		37	36.985897852
21		37	37.00374
12		38	38.03658
13		38	38.017402
14		38	37.995523
15		38	37.984251583
16		38	37.971163328
17		38	37.968010436
18		38	37.962732106
19		38	37.969081117
20		38	37.976319224
21		38	37.99512
22		38	38.01145
12		39	39.045384
13		39	39.02254
14		39	39.002491
15		39	38.986227208
16		39	38.975134197
17		39	38.968008176
18		39	38.964313038
19		39	38.9637064864
20		39	38.970710813
21		39	38.984784968
22		39	39.00236
12		40	40.05218
13		40	40.03003
14		40	40.005829
15		40	39.991331748
16		40	39.975482562
17		40	39.970415469
18		40	39.9623831237
19		40	39.963998166
20		40	39.962590863
21		40	39.977967291
22		40	39.990498719
23		40	40.01276
13		41	41.03638
14		41	41.013011
15		41	40.994654
16		41	40.979593451
17		41	40.970684525
18		41	40.96450057
19		41	40.9618252579
20		41	40.962277924
21		41	40.969251105
22		41	40.983148
23		41	41.00021
13		42	42.04384
14		42	42.01778
15		42	42.001084
16		42	41.9810651
17		42	41.973254804
18		42	41.963045736
19		42	41.962402306
20		42	41.95861783
21		42	41.965516532
22		42	41.973049034
23		42	41.99182
24		42	42.0067
13		43	43.05147
14		43	43.0248
15		43	43.005024
16		43	42.986907635
17		43	42.973888584
18		43	42.965636055
19		43	42.960734702
20		43	42.958766438
21		43	42.961150474
22		43	42.96852252
23		43	42.980766
24		43	42.99753
14		44	44.03061
15		44	44.01121
16		44	43.990118848
17		44	43.977874543
18		44	43.964923815
19		44	43.961586985
20		44	43.955481561
21		44	43.959402875
22		44	43.959689949
23		44	43.97411
24		44	43.98536
25		44	44.00715
14		45	45.03995
15		45	45.01645
16		45	44.995717
17		45	44.98029
18		45	44.968039733
19		45	44.960691493
20		45	44.95618635
21		45	44.955908275
22		45	44.958121983
23		45	44.96577482
24		45	44.97905
25		45	44.99449
26		45	45.014419
15		46	46.02446
16		46	46.00004
17		46	45.985174
18		46	45.968082712
19		46	45.961981586
20		46	45.953689023
21		46	45.955168257
22		46	45.952627718
23		46	45.960198775
24		46	45.968358861
25		46	45.98609
26		46	46.00063
15		47	47.03139
16		47	47.00795
17		47	46.98916
18		47	46.972934865
19		47	46.961661614
20		47	46.95454243
21		47	46.95240374
22		47	46.951758787
23		47	46.954904914
24		47	46.962897359
25		47	46.975775
26		47	46.99185
27		47	47.01057
16		48	48.0137
17		48	47.99564
18		48	47.97591
19		48	47.965341186
20		48	47.952522765
21		48	47.952223611
22		48	47.947941979
23		48	47.952252223
24		48	47.954029061
25		48	47.96852
26		48	47.98023
27		48	48.00093
28		48	48.017688
16		49	49.022762
17		49	49.00123
18		49	48.9819
19		49	48.968210755
20		49	48.955662736
21		49	48.950014629
22		49	48.947865676
23		49	48.948511795
24		49	48.951333349
25		49	48.959595297
26		49	48.973429
27		49	48.98891
28		49	49.0077
17		50	50.00905
18		50	49.98613
19		50	49.972380017
20		50	49.957499217
21		50	49.952176274
22		50	49.944786889
23		50	49.947156014
24		50	49.946041833
25		50	49.954237781
26		50	49.962974929
27		50	49.98091
28		50	49.99474
17		51	51.01554
18		51	50.9937
19		51	50.975828036
20		51	50.960988981
21		51	50.953591956
22		51	50.946610651
23		51	50.943957036
24		51	50.944765018
25		51	50.948208475
26		51	50.956841021
27		51	50.970647
28		51	50.98611
18		52	51.99896
19		52	51.98224
20		52	51.963217145
21		52	51.956879479
22		52	51.946893006
23		52	51.944773007
24		52	51.940506231
25		52	51.945563949
26		52	51.948113146
27		52	51.96351
28		52	51.9748
29		52	51.99671
18		53	53.00729
19		53	52.98746
20		53	52.96945
21		53	52.95909
22		53	52.949725933
23		53	52.944336741
24		53	52.940648147
25		53	52.941288891
26		53	52.945306428
27		53	52.954204077
28		53	52.96819
29		53	52.98459
19		54	53.99463
20		54	53.9734
21		54	53.96393
22		54	53.951049547
23		54	53.946438617
24		54	53.938879158
25		54	53.940357615
26		54	53.939608986
27		54	53.948459872
28		54	53.957892463
29		54	53.97666
30		54	53.992039
19		55	55.00076
20		55	54.9803
21		55	54.967818892
22		55	54.955268064
23		55	54.94724215
24		55	54.940838434
25		55	54.93804391
26		55	54.938291994
27		55	54.941997202
28		55	54.951330632
29		55	54.966038
30		55	54.98398
19		56	56.00851
20		56	55.98508
21		56	55.97345
22		56	55.957911353
23		56	55.95048481
24		56	55.940653139
25		56	55.938903691
26		56	55.934936326
27		56	55.939838798
28		56	55.942128549
29		56	55.95895
30		56	55.97254
31		56	55.99536
20		57	56.99262
21		57	56.97777
22		57	56.963641626
23		57	56.952518869
24		57	56.943613013
25		57	56.938286096
26		57	56.935392841
27		57	56.936290574
28		57	56.939792184
29		57	56.949212498
30		57	56.96506
31		57	56.9832
20		58	57.99794
21		58	57.98403
22		58	57.9666
23		58	57.956715235
24		58	57.944353129
25		58	57.940066645
26		58	57.933274431
27		58	57.935752073
28		58	57.935342414
29		58	57.944533046
30		58	57.954591062
31		58	57.97478
32		58	57.99172
21		59	58.98894
22		59	58.97247
23		59	58.959385659
24		59	58.948586367
25		59	58.940391113
26		59	58.934874338
27		59	58.933194288
28		59	58.934346202
29		59	58.939497482
30		59	58.949312657
31		59	58.96353
32		59	58.98249
21		60	59.99565
22		60	59.97603
23		60	59.96431329
24		60	59.950076033
25		60	59.943136576
26		60	59.9340711
27		60	59.933816299
28		60	59.930785885
29		60	59.937364544
30		60	59.941842103
31		60	59.95729
32		60	59.97036
33		60	59.99388
21		61	61.001
22		61	60.98245
23		61	60.96725
24		61	60.954422585
25		61	60.944452544
26		61	60.936746244
27		61	60.93247662
28		61	60.93105557
29		61	60.933457612
30		61	60.939507188
31		61	60.949398984
32		61	60.96379
33		61	60.98112
22		62	61.98651
23		62	61.97265
24		62	61.956097451
25		62	61.947954
26		62	61.936791812
27		62	61.934058809
28		62	61.928345365
29		62	61.932595415
30		62	61.934333971
31		62	61.944190251
32		62	61.95502
33		62	61.97361
22		63	62.99375
23		63	62.97639
24		63	62.961650731
25		63	62.949664675
26		63	62.9402727
27		63	62.933600217
28		63	62.929669626
29		63	62.929597723
30		63	62.933211474
31		63	62.939294196
32		63	62.949628
33		63	62.9639
23		64	63.98264
24		64	63.96408
25		64	63.95384937
26		64	63.940987763
27		64	63.935810764
28		64	63.927966816
29		64	63.929764342
30		64	63.929142013
31		64	63.93684044
32		64	63.941689913
33		64	63.957432
34		64	63.97109
23		65	64.9875
24		65	64.96996
25		65	64.95601975
26		65	64.945011462
27		65	64.936462072
28		65	64.930085173
29		65	64.927789704
30		65	64.92924077
31		65	64.932734588
32		65	64.939368137
33		65	64.949611
34		65	64.9644
23		66	65.99398
24		66	65.97366
25		66	65.960546834
26		66	65.94624996
27		66	65.939442945
28		66	65.929139334
29		66	65.928869032
30		66	65.926033809
31		66	65.931589401
32		66	65.933862126
33		66	65.944148779
34		66	65.95559
24		67	66.98016
25		67	66.96424
26		67	66.950543395
27		67	66.940609627
28		67	66.931569414
29		67	66.927730314
30		67	66.927127746
31		67	66.928202547
32		67	66.932733861
33		67	66.939251112
34		67	66.949994
35		67	66.96465
24		68	67.98403
25		68	67.96962
26		68	67.95295155
27		68	67.944257589
28		68	67.931868789
29		68	67.929610889
30		68	67.924844554
31		68	67.927980485
32		68	67.928095307
33		68	67.93677413
34		68	67.941825238
35		68	67.958732
25		69	68.97366
26		69	68.95807
27		69	68.946141268
28		69	68.935610269
29		69	68.929429269
30		69	68.926550682
31		69	68.925573541
32		69	68.927964481
33		69	68.932246302
34		69	68.939414847
35		69	68.950497297
36		69	68.96518
25		70	69.97937
26		70	69.96102
27		70	69.94963
28		70	69.936431302
29		70	69.932392079
30		70	69.925319208
31		70	69.926021927
32		70	69.92424875
33		70	69.930926195
34		70	69.933515523
35		70	69.944792323
36		70	69.95604
25		71	70.98368
26		71	70.96672
27		71	70.952366923
28		71	70.940518964
29		71	70.932676833
30		71	70.927719582
31		71	70.924702577
32		71	70.924952327
33		71	70.927113801
34		71	70.932209433
35		71	70.939342155
36		71	70.950265696
37		71	70.96532
26		72	71.96983
27		72	71.95729
28		72	71.941785926
29		72	71.935820307
30		72	71.926842807
31		72	71.926367474
32		72	71.922075826
33		72	71.926752294
34		72	71.927140507
35		72	71.936588619
36		72	71.942092407
37		72	71.95908
26		73	72.97572
27		73	72.96039
28		73	72.946206683
29		73	72.936674378
30		73	72.929582582
31		73	72.925174682
32		73	72.923458956
33		73	72.923829086
34		73	72.926754882
35		73	72.931671503
36		73	72.939289195
37		73	72.950529
38		73	72.9657
26		74	73.97935
27		74	73.96515
28		74	73.94798
29		74	73.939874862
30		74	73.929407262
31		74	73.926945727
32		74	73.921177761
33		74	73.923928598
34		74	73.922475934
35		74	73.929910177
36		74	73.93308402
37		74	73.944265894
38		74	73.95617
27		75	74.96876
28		75	74.9525
29		75	74.941522606
30		75	74.932840246
31		75	74.926500246
32		75	74.92285837
33		75	74.921594567
34		75	74.92252287
35		75	74.925810452
36		75	74.930945746
37		75	74.938573201
38		75	74.94995277
27		76	75.97413
28		76	75.95533
29		76	75.945275026
30		76	75.933114957
31		76	75.928827626
32		76	75.921402726
33		76	75.922392015
34		76	75.919213704
35		76	75.924541576
36		76	75.925910271
37		76	75.935073032
38		76	75.941762761
39		76	75.95856
28		77	76.96055
29		77	76.94792
30		77	76.936887199
31		77	76.9291543
32		77	76.923549843
33		77	76.920647563
34		77	76.919914154
35		77	76.921379198
36		77	76.92467
37		77	76.9304016
38		77	76.937945455
39		77	76.949781
